,AR ID (string),Landfall Datetime,Max ERM,Max IVT,End Season Year,Month,AR ID (Number)
377,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00450.4000.nc,2016-02-05T19:00:00,1.231117443381692,1296.1049,2015,2.0,450.4
378,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00450.5000.nc,2016-02-10T13:00:00,0.7910399526342803,2102.3762,2015,2.0,450.5
379,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00469.1000.nc,2016-02-21T14:00:00,0.46362892686225865,1605.6257,2015,2.0,469.1
380,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00469.2000.nc,2016-02-22T03:00:00,1.0407186890779798,1479.8372,2015,2.0,469.2
381,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00478.1000.nc,2016-02-17T15:00:00,1.5231663950176049,794.43024,2015,2.0,478.1
382,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00482.2000.nc,2016-02-28T10:00:00,0.6754330470196066,1282.8224,2015,2.0,482.2
383,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00482.3000.nc,2016-02-28T22:00:00,0.7975852329491768,1177.2677,2015,2.0,482.3
384,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00482.4000.nc,2016-03-01T10:00:00,1.9312039438633744,1403.4193,2015,3.0,482.4
385,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00486.1000.nc,2016-02-26T19:00:00,1.2904478463336129,1845.6779,2015,2.0,486.1
386,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00497.1000.nc,2016-03-04T14:00:00,1.9312039438633744,1481.8997,2015,3.0,497.1
387,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00497.2000.nc,2016-03-05T09:00:00,1.8273973310358187,1088.8016,2015,3.0,497.2
388,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00497.3000.nc,2016-03-09T09:00:00,1.5724961663958275,1389.423,2015,3.0,497.3
389,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00497.4000.nc,2016-03-13T09:00:00,1.282552084195669,1342.7295,2015,3.0,497.4
390,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00497.6000.nc,2016-03-23T22:00:00,0.9747801140693435,1619.5435,2015,3.0,497.6
391,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00508.1000.nc,2016-03-06T22:00:00,1.8273973310358187,652.57227,2015,3.0,508.1
392,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00620.1000.nc,2016-05-11T23:00:00,2.3750443090007547,298.89856,2015,5.0,620.1
393,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00702.1000.nc,2016-06-17T03:00:00,1.0558873225276828,436.81357,2015,6.0,702.1
394,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00052.1000.nc,2016-06-17T03:00:00,1.0558873225276828,436.81357,2016,6.0,52.1
395,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00176.2400.nc,2016-10-16T11:00:00,2.3456902204200922,1448.9698,2016,10.0,176.24
396,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00295.3000.nc,2016-10-24T01:00:00,1.8949506695736613,1626.0757,2016,10.0,295.3
397,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00295.5000.nc,2016-11-02T01:00:00,0.8847844625538354,2112.8906,2016,10.0,295.5
398,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00320.1000.nc,2016-10-30T12:00:00,1.2040842138853132,736.7523,2016,10.0,320.1
399,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00345.1000.nc,2016-11-18T23:00:00,1.1432241558262184,1715.7115,2016,11.0,345.1
400,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00352.3000.nc,2016-11-28T05:00:00,0.9053175339483253,1728.6559,2016,11.0,352.3
401,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00352.5000.nc,2016-11-30T02:00:00,0.797454407026137,1434.4891,2016,11.0,352.5
402,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00390.2000.nc,2016-12-08T08:00:00,2.6540784666415256,1057.8107,2016,12.0,390.2
403,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2016060100_2017063023/lpt_system_mask_ar.lptid00415.1000.nc,2016-12-22T01:00:00,2.1654764895425056,1371.6097,2016,12.0,415.1
