,AR ID,Date,Max ERM
11,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00103.1000.nc,2001-10-07T12:00:00,0.8935809
12,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00103.2000.nc,2001-10-07T12:00:00,0.8935809
13,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00114.1000.nc,2001-10-18T08:00:00,0.76824605
14,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00114.5000.nc,2001-10-21T08:00:00,0.5358267
15,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00126.2000.nc,2001-11-04T07:00:00,0.37208942
16,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00142.1000.nc,2001-11-19T06:00:00,1.6104954
17,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00156.1000.nc,2001-12-12T16:00:00,1.4462606
18,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00171.1000.nc,2002-01-05T20:00:00,1.4288495
19,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00171.2000.nc,2002-01-05T20:00:00,1.4288495
20,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00176.1000.nc,2002-01-10T20:00:00,0.71700853
